Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
34040.,31.32495,-3.760154,-3.501466,-2.181458,-3.580871,-37.558,-53.9073
34050.,31.32451,-3.76082,-3.50213,-2.182128,-3.581537,-37.55857,-53.90784
34060.,31.32406,-3.761486,-3.502794,-2.182798,-3.582203,-37.55914,-53.90838
34070.,31.32362,-3.762152,-3.503456,-2.183468,-3.582868,-37.55971,-53.90893
34080.,31.32318,-3.762816,-3.504119,-2.184136,-3.583532,-37.56029,-53.90947
34090.,31.32273,-3.76348,-3.50478,-2.184804,-3.584195,-37.56086,-53.91001
34100.,31.32229,-3.764144,-3.505441,-2.185471,-3.584858,-37.56143,-53.91055
34110.,31.32185,-3.764806,-3.506101,-2.186138,-3.58552,-37.562,-53.91109
34120.,31.3214,-3.765468,-3.50676,-2.186804,-3.586182,-37.56257,-53.91163
34130.,31.32096,-3.766129,-3.507419,-2.187469,-3.586842,-37.56314,-53.91217
34140.,31.32052,-3.76679,-3.508077,-2.188134,-3.587503,-37.56371,-53.9127
34150.,31.32008,-3.76745,-3.508734,-2.188798,-3.588162,-37.56427,-53.91324
34160.,31.31964,-3.768109,-3.509391,-2.189461,-3.588821,-37.56484,-53.91378
34170.,31.3192,-3.768768,-3.510047,-2.190123,-3.589479,-37.56541,-53.91431
34180.,31.31876,-3.769426,-3.510703,-2.190785,-3.590136,-37.56597,-53.91485
34190.,31.31832,-3.770083,-3.511357,-2.191447,-3.590793,-37.56654,-53.91539
34200.,31.31788,-3.77074,-3.512011,-2.192107,-3.591449,-37.5671,-53.91592
34210.,31.31745,-3.771395,-3.512665,-2.192767,-3.592104,-37.56767,-53.91645
34220.,31.31701,-3.772051,-3.513317,-2.193426,-3.592759,-37.56823,-53.91699
34230.,31.31657,-3.772705,-3.513969,-2.194085,-3.593413,-37.56879,-53.91752
34240.,31.31614,-3.773359,-3.514621,-2.194742,-3.594067,-37.56936,-53.91805
34250.,31.3157,-3.774012,-3.515272,-2.1954,-3.594719,-37.56992,-53.91858
34260.,31.31526,-3.774665,-3.515922,-2.196056,-3.595372,-37.57048,-53.91912
34270.,31.31483,-3.775317,-3.516571,-2.196712,-3.596023,-37.57104,-53.91965
34280.,31.31439,-3.775968,-3.51722,-2.197367,-3.596674,-37.5716,-53.92018
34290.,31.31396,-3.776619,-3.517868,-2.198022,-3.597324,-37.57216,-53.92071
34300.,31.31352,-3.777269,-3.518515,-2.198676,-3.597973,-37.57272,-53.92124
34310.,31.31309,-3.777918,-3.519162,-2.199329,-3.598622,-37.57328,-53.92177
34320.,31.31266,-3.778567,-3.519808,-2.199981,-3.59927,-37.57384,-53.92229
34330.,31.31223,-3.779215,-3.520454,-2.200633,-3.599918,-37.5744,-53.92282
34340.,31.31179,-3.779862,-3.521099,-2.201284,-3.600564,-37.57495,-53.92335
34350.,31.31136,-3.780509,-3.521743,-2.201935,-3.601211,-37.57551,-53.92387
34360.,31.31093,-3.781155,-3.522386,-2.202585,-3.601856,-37.57606,-53.9244
34370.,31.3105,-3.7818,-3.523029,-2.203234,-3.602501,-37.57662,-53.92493
34380.,31.31007,-3.782445,-3.523671,-2.203882,-3.603145,-37.57717,-53.92545
34390.,31.30964,-3.783089,-3.524313,-2.20453,-3.603789,-37.57773,-53.92598
34400.,31.30921,-3.783732,-3.524954,-2.205178,-3.604432,-37.57828,-53.9265
34410.,31.30878,-3.784375,-3.525594,-2.205824,-3.605074,-37.57884,-53.92702
34420.,31.30835,-3.785017,-3.526233,-2.20647,-3.605715,-37.57939,-53.92755
34430.,31.30792,-3.785658,-3.526872,-2.207115,-3.606356,-37.57994,-53.92807
34440.,31.3075,-3.786299,-3.527511,-2.20776,-3.606997,-37.58049,-53.92859
34450.,31.30707,-3.786939,-3.528148,-2.208404,-3.607636,-37.58104,-53.92911
34460.,31.30664,-3.787578,-3.528785,-2.209047,-3.608275,-37.58159,-53.92963
34470.,31.30621,-3.788217,-3.529422,-2.20969,-3.608913,-37.58214,-53.93015
34480.,31.30579,-3.788855,-3.530057,-2.210332,-3.609551,-37.58269,-53.93067
34490.,31.30536,-3.789493,-3.530692,-2.210973,-3.610188,-37.58324,-53.93119
34500.,31.30494,-3.79013,-3.531327,-2.211614,-3.610824,-37.58379,-53.93171
34510.,31.30451,-3.790766,-3.531961,-2.212254,-3.61146,-37.58433,-53.93223
34520.,31.30409,-3.791401,-3.532594,-2.212893,-3.612095,-37.58488,-53.93275
34530.,31.30366,-3.792036,-3.533226,-2.213532,-3.61273,-37.58543,-53.93326
34540.,31.30324,-3.792671,-3.533858,-2.21417,-3.613363,-37.58597,-53.93378
34550.,31.30282,-3.793304,-3.534489,-2.214807,-3.613997,-37.58652,-53.93429
34560.,31.3024,-3.793937,-3.53512,-2.215444,-3.614629,-37.58706,-53.93481
34570.,31.30197,-3.79457,-3.53575,-2.21608,-3.615261,-37.58761,-53.93533
34580.,31.30155,-3.795201,-3.536379,-2.216716,-3.615892,-37.58815,-53.93584
34590.,31.30113,-3.795832,-3.537008,-2.217351,-3.616523,-37.58869,-53.93635
