Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
910.,16.75135,16.69827,16.73673,17.8821,37.95455,-10.62778,-37.67397
920.,16.72041,16.66669,16.70564,17.85838,38.04247,-10.78525,-37.69317
930.,16.68958,16.63524,16.67467,17.83471,38.12892,-10.94066,-37.71232
940.,16.65888,16.60391,16.64382,17.81108,38.2139,-11.09404,-37.73144
950.,16.62831,16.57272,16.61311,17.7875,38.29744,-11.24542,-37.75051
960.,16.59785,16.54164,16.58251,17.76397,38.37956,-11.39483,-37.76955
970.,16.56753,16.51069,16.55204,17.74049,38.46028,-11.54231,-37.78855
980.,16.53732,16.47987,16.52169,17.71705,38.53962,-11.68789,-37.80752
990.,16.50723,16.44917,16.49147,17.69366,38.61759,-11.83159,-37.82644
1000.,16.47726,16.41859,16.46136,17.67032,38.69422,-11.97344,-37.84533
1010.,16.44741,16.38813,16.43138,17.64703,38.76953,-12.11349,-37.86417
1020.,16.41769,16.35779,16.40151,17.62378,38.84354,-12.25174,-37.88298
1030.,16.38807,16.32757,16.37176,17.60058,38.91626,-12.38824,-37.90175
1040.,16.35858,16.29747,16.34213,17.57743,38.98771,-12.52301,-37.92048
1050.,16.3292,16.26749,16.31262,17.55433,39.05791,-12.65607,-37.93917
1060.,16.29993,16.23763,16.28323,17.53127,39.12688,-12.78746,-37.95783
1070.,16.27078,16.20788,16.25394,17.50826,39.19463,-12.9172,-37.97645
1080.,16.24174,16.17825,16.22478,17.4853,39.26119,-13.04531,-37.99503
1090.,16.21282,16.14873,16.19572,17.46239,39.32657,-13.17182,-38.01357
1100.,16.18401,16.11933,16.16678,17.43952,39.39079,-13.29676,-38.03207
1110.,16.1553,16.09004,16.13795,17.41669,39.45386,-13.42015,-38.05054
1120.,16.12671,16.06086,16.10923,17.39392,39.5158,-13.54201,-38.06897
1130.,16.09823,16.03179,16.08062,17.37119,39.57663,-13.66237,-38.08736
1140.,16.06985,16.00284,16.05212,17.3485,39.63636,-13.78126,-38.10571
1150.,16.04158,15.97399,16.02373,17.32586,39.69501,-13.89868,-38.12403
1160.,16.01342,15.94525,15.99545,17.30327,39.7526,-14.01467,-38.14231
1170.,15.98536,15.91662,15.96727,17.28072,39.80913,-14.12924,-38.16056
1180.,15.9574,15.8881,15.93919,17.25821,39.86463,-14.24243,-38.17876
1190.,15.92955,15.85968,15.91123,17.23575,39.91911,-14.35424,-38.19694
1200.,15.90181,15.83137,15.88336,17.21334,39.97258,-14.46471,-38.21507
1210.,15.87416,15.80316,15.8556,17.19097,40.02506,-14.57385,-38.23317
1220.,15.84662,15.77506,15.82794,17.16864,40.07657,-14.68168,-38.25124
1230.,15.81917,15.74706,15.80038,17.14635,40.12711,-14.78822,-38.26927
1240.,15.79183,15.71916,15.77292,17.12411,40.1767,-14.89349,-38.28726
1250.,15.76458,15.69136,15.74556,17.10192,40.22536,-14.99751,-38.30522
1260.,15.73743,15.66366,15.7183,17.07976,40.2731,-15.1003,-38.32315
1270.,15.71038,15.63607,15.69113,17.05765,40.31993,-15.20187,-38.34104
1280.,15.68342,15.60857,15.66407,17.03558,40.36587,-15.30225,-38.3589
1290.,15.65656,15.58116,15.63709,17.01355,40.41092,-15.40146,-38.37672
1300.,15.62979,15.55386,15.61022,16.99156,40.45511,-15.4995,-38.39451
1310.,15.60311,15.52665,15.58343,16.96962,40.49844,-15.5964,-38.41227
1320.,15.57653,15.49953,15.55674,16.94771,40.54093,-15.69218,-38.42999
1330.,15.55004,15.47251,15.53015,16.92585,40.58259,-15.78685,-38.44768
1340.,15.52364,15.44559,15.50364,16.90403,40.62343,-15.88042,-38.46534
1350.,15.49732,15.41875,15.47723,16.88225,40.66346,-15.97292,-38.48296
1360.,15.4711,15.39201,15.4509,16.8605,40.7027,-16.06436,-38.50055
1370.,15.44497,15.36536,15.42466,16.8388,40.74115,-16.15476,-38.51811
1380.,15.41892,15.3388,15.39852,16.81714,40.77883,-16.24413,-38.53564
1390.,15.39296,15.31233,15.37246,16.79551,40.81575,-16.33248,-38.55314
1400.,15.36709,15.28595,15.34648,16.77392,40.85193,-16.41983,-38.57061
1410.,15.3413,15.25965,15.3206,16.75238,40.88736,-16.5062,-38.58804
1420.,15.31559,15.23344,15.29479,16.73087,40.92207,-16.5916,-38.60544
1430.,15.28997,15.20732,15.26907,16.7094,40.95606,-16.67604,-38.62282
1440.,15.26443,15.18128,15.24344,16.68796,40.98934,-16.75954,-38.64016
1450.,15.23897,15.15533,15.21789,16.66656,41.02193,-16.84211,-38.65747
1460.,15.2136,15.12947,15.19242,16.6452,41.05383,-16.92376,-38.67475
1470.,15.1883,15.10368,15.16703,16.62388,41.08506,-17.00452,-38.69201
1480.,15.16308,15.07798,15.14172,16.6026,41.11563,-17.08438,-38.70923
1490.,15.13795,15.05236,15.11649,16.58134,41.14554,-17.16337,-38.72642
1500.,15.11289,15.02682,15.09134,16.56013,41.1748,-17.2415,-38.74359
1510.,15.0879,15.00136,15.06627,16.53895,41.20343,-17.31877,-38.76072
1520.,15.063,14.97598,15.04127,16.51781,41.23143,-17.39521,-38.77783
1530.,15.03817,14.95068,15.01635,16.4967,41.25881,-17.47082,-38.79491
1540.,15.01341,14.92546,14.99151,16.47562,41.28558,-17.54561,-38.81196
1550.,14.98873,14.90031,14.96674,16.45459,41.31176,-17.61961,-38.82899
1560.,14.96413,14.87525,14.94205,16.43358,41.33735,-17.69281,-38.84598
1570.,14.93959,14.85025,14.91743,16.41261,41.36235,-17.76523,-38.86295
1580.,14.91513,14.82534,14.89289,16.39167,41.38678,-17.83688,-38.87989
1590.,14.89075,14.8005,14.86842,16.37077,41.41065,-17.90777,-38.8968
1600.,14.86643,14.77573,14.84402,16.3499,41.43396,-17.97791,-38.91369
1610.,14.84218,14.75103,14.81969,16.32906,41.45673,-18.04732,-38.93055
1620.,14.818,14.72641,14.79543,16.30825,41.47896,-18.116,-38.94738
1630.,14.79389,14.70186,14.77124,16.28748,41.50065,-18.18397,-38.96419
1640.,14.76985,14.67738,14.74712,16.26674,41.52182,-18.25123,-38.98097
1650.,14.74588,14.65297,14.72307,16.24603,41.54248,-18.31779,-38.99773
1660.,14.72198,14.62863,14.69909,16.22535,41.56263,-18.38366,-39.01446
1670.,14.69814,14.60436,14.67517,16.20471,41.58228,-18.44886,-39.03116
1680.,14.67437,14.58016,14.65132,16.18409,41.60144,-18.51339,-39.04784
1690.,14.65066,14.55603,14.62754,16.16351,41.62011,-18.57727,-39.0645
1700.,14.62702,14.53197,14.60382,16.14296,41.6383,-18.64049,-39.08113
1710.,14.60344,14.50797,14.58017,16.12243,41.65603,-18.70308,-39.09773
1720.,14.57993,14.48404,14.55658,16.10194,41.67329,-18.76503,-39.11431
1730.,14.55648,14.46018,14.53306,16.08148,41.69009,-18.82637,-39.13087
1740.,14.53309,14.43638,14.5096,16.06105,41.70645,-18.88709,-39.1474
1750.,14.50976,14.41264,14.4862,16.04064,41.72236,-18.9472,-39.16391
1760.,14.48649,14.38897,14.46286,16.02027,41.73784,-19.00672,-39.18039
1770.,14.46329,14.36536,14.43958,15.99993,41.75288,-19.06565,-39.19685
1780.,14.44014,14.34182,14.41637,15.97961,41.76751,-19.124,-39.21329
1790.,14.41706,14.31833,14.39322,15.95932,41.78171,-19.18178,-39.2297
1800.,14.39403,14.29491,14.37012,15.93907,41.79551,-19.23899,-39.2461
1810.,14.37107,14.27156,14.34709,15.91884,41.8089,-19.29565,-39.26246
1820.,14.34816,14.24826,14.32411,15.89863,41.8219,-19.35176,-39.27881
1830.,14.32531,14.22502,14.30119,15.87846,41.8345,-19.40733,-39.29513
1840.,14.30251,14.20184,14.27833,15.85831,41.84672,-19.46236,-39.31143
1850.,14.27977,14.17872,14.25553,15.8382,41.85856,-19.51687,-39.32771
1860.,14.25709,14.15566,14.23278,15.8181,41.87002,-19.57086,-39.34397
1870.,14.23446,14.13266,14.21009,15.79804,41.88112,-19.62433,-39.3602
1880.,14.21189,14.10971,14.18745,15.778,41.89185,-19.67731,-39.37641
